relative_index,rx,ry,rz,vx,vy,vz,is_correct,real_particle
36,-0.001025,0.006675,5.0,-0.0009499995523127858,0.0001999999057500667,-0.9999995287503332,True,mu
37,-0.011058333333333337,-0.002825,5.0,-0.000437499693465566,-0.0010999992292273723,0.9999992992976114,True,anti-mu
38,0.003975,0.011125000000000001,5.0,-0.00027499993589108495,0.0006249998542969257,0.9999997668750816,True,anti-mu
39,0.011675,0.002075,5.0,-0.000799999548000363,0.0006999996045003351,-0.9999994350004788,True,mu
40,-0.002125,-0.006841666666666667,5.0,-4.999999974608649e-05,8.749999956022128e-05,-0.999999994921875,True,anti-mu
41,0.00022500000000000002,0.008425000000000002,5.0,-0.00019999991043739834,-0.0009249995857737158,-0.9999995521878008,True,mu
42,0.015775,0.0006583333333333334,5.0,-0.0014999982701983103,0.00023749972612710133,-0.9999988467988697,True,anti-mu
43,-0.013475,0.0036916666666666673,5.0,-0.0012499989717789097,0.00028749976352405483,0.9999991774228901,True,mu
44,0.009541666666666669,-0.008241666666666668,5.0,-3.7499972473825264e-05,0.0012124991079313233,-0.9999992642195623,True,mu
45,-0.009158333333333336,0.004325,5.0,-0.0010874991925035975,-0.0005499995915824861,0.999999257422702,True,mu
46,-0.008275,0.0017749999999999999,5.0,-0.0012499990199227313,-7.499994119538162e-05,0.9999992159384219,True,anti-mu
47,-0.006675,0.004725,5.0,-0.0003499998734529663,-0.0007749997197892144,-0.9999996384376959,True,anti-mu
48,-0.006441666666666668,-0.007925,5.0,-0.0013124988630141253,9.999991336730013e-05,0.9999991336730009,True,mu
49,0.003408333333333334,-0.007425000000000001,5.0,-0.0007624997316755668,-0.00034999987681647135,-0.9999996480470609,True,mu
50,0.003575,-0.010725,5.0,-0.000149999950312174,-0.0007999997350001314,0.9999996687501643,True,anti-mu
51,0.007425,-0.012025000000000001,5.0,-0.00022499981852397438,0.001249998991798095,-0.9999991934384759,True,mu
52,0.006175,-0.0035250000000000004,5.0,-0.0012749989632669934,-2.499997967189975e-05,-0.9999991868759918,True,mu
53,-0.0026083333333333336,0.005125,5.0,-1.2499995999901058e-05,-0.0007999997439376229,0.9999996799220285,True,mu
54,0.001025,-0.006474999999999999,5.0,-0.0012749989441420697,-0.00017499985507830505,-0.9999991718760287,True,anti-mu
55,0.0039250000000000005,-0.003991666666666667,5.0,-2.499997416194332e-05,0.0014374985143984615,-0.9999989664859771,True,mu
56,0.002341666666666667,0.0011749999999999998,5.0,-6.249992956852931e-05,0.00149999830957317,-0.99999887304878,True,anti-mu
57,-0.005274999999999999,0.0013416666666666666,5.0,-0.00032499974393607195,-0.0012124990447468973,-0.9999992121103063,True,mu
58,0.010858333333333333,0.00032500000000000004,5.0,-0.0007874996367450529,0.0005499997462697067,-0.9999995386721939,True,anti-mu
59,0.008225000000000001,0.0019083333333333333,5.0,-7.499999415794266e-05,-0.00038749996983756846,0.9999999221093839,True,mu
60,0.004725,-0.0009750000000000001,5.0,-0.0004499999184377491,0.00039999992750001977,-0.9999998187500493,True,mu
61,4.1666666666666665e-05,0.011091666666666668,5.0,-3.7499979738760926e-05,0.0010374994409373004,0.9999994610941855,True,mu
62,0.007975000000000001,0.0055916666666666675,5.0,-0.00047499981723642115,-0.0007374997162739269,-0.999999615234597,True,anti-mu
63,0.010475,0.0027749999999999997,5.0,-0.0006999996182812661,-0.000774999577383158,-0.9999994546879458,True,anti-mu
64,0.006675,-0.010475000000000003,5.0,-0.00029999991300022627,0.0006999997970000883,-0.9999997100001262,True,anti-mu
65,0.0027749999999999997,-0.007625,5.0,-0.0011499986929557342,-0.0009749988918534522,0.9999988634394378,True,anti-mu
66,0.001325,0.0019249999999999998,5.0,-0.0001749999377652633,-0.0008249997066095312,0.9999996443751893,True,mu
67,-0.0005416666666666666,-0.007825,5.0,-0.0005374999196969782,9.999998505469113e-05,-0.9999998505469087,True,anti-mu
68,-0.007591666666666668,0.008175000000000002,5.0,-0.0006124998527930704,0.0003249999218730753,0.9999997596094619,True,mu
69,0.007658333333333334,0.0013750000000000001,5.0,-0.0009874994395682477,-0.00039999977296894314,-0.9999994324223581,True,mu
70,-0.0009583333333333333,-0.008875000000000001,5.0,-0.0011124987828284678,0.0009749989332146414,-0.9999989058611706,True,mu
71,-0.0024916666666666668,0.001075,5.0,-3.749997297556581e-05,0.001199999135157185,-0.999999279297654,True,mu
72,-0.008675,-0.005025000000000001,5.0,-0.0008999996174999801,0.0001999999150000542,0.9999995750002706,True,mu
73,0.003975,0.000725,5.0,-0.00039999991287487097,0.0005249998856484749,-0.9999997821875709,True,mu
74,0.010525000000000001,-0.005191666666666667,5.0,-0.00027499995348634343,0.0005124999133421446,-0.9999998308594179,True,anti-mu
75,-0.00030833333333333337,0.011025000000000002,5.0,-0.0005874997745319237,-0.0006499997505118624,-0.999999616172096,True,anti-mu
76,-0.007241666666666667,0.003708333333333333,5.0,-0.0005124998026715751,-0.0007124997256401326,-0.9999996148439727,True,anti-mu
77,0.004725,0.006925000000000001,5.0,-0.0010499990638606072,-0.0008249992644619213,-0.9999991084386923,True,anti-mu
78,0.004375,-0.0063416666666666665,5.0,-0.0007499992822861401,0.0011624988876041357,-0.9999990430482485,True,mu
79,-0.0008916666666666668,0.003775,5.0,-0.00031249992372226826,0.0006249998474121651,-0.9999997558594643,True,mu
80,0.0007583333333333332,-0.004425,5.0,-0.0010374994257820308,0.00017499990313484608,-0.9999994464848346,True,mu
81,0.0048916666666666666,0.0034249999999999997,5.0,-0.0009124995719571195,-0.000324999847529404,-0.999999530859705,True,anti-mu
82,0.002924999999999999,0.004525,5.0,-0.0001499998991248974,0.0011499992266257803,0.9999993275006782,True,mu
83,-0.003375,0.000875,5.0,-0.0006249998279297397,-0.00039999988987504556,0.9999997246876138,True,anti-mu
84,7.500000000000002e-05,-0.00022499999999999986,5.0,-0.0002999998211254962,-0.00104999937393806,0.9999994037505335,True,anti-mu
85,-0.0009750000000000002,0.001725,5.0,-0.0007499997044539969,0.00047499981282042326,0.9999996059377333,True,anti-mu
86,0.0034249999999999997,0.000475,5.0,-0.00017499988657854185,0.0011249992708600842,-0.9999993518756303,True,mu
87,0.0046749999999999995,0.005625000000000001,5.0,-0.00032499982835965113,-0.000974999485078533,-0.9999994718754184,True,mu
88,0.001475,-0.005441666666666668,5.0,-0.0011999990459070629,0.0003874996919277762,-0.999999204922823,True,anti-mu
89,0.006108333333333334,-0.008841666666666668,5.0,-0.0005874998963876422,8.749998453841588e-05,-0.9999998235937968,True,anti-mu
90,0.009175,0.007091666666666667,5.0,-0.00029999995778873234,-0.00043749993846518224,-0.9999998592969044,True,anti-mu
91,0.002225,-0.00035833333333333333,5.0,-0.0005249999272796125,-3.7499994807618275e-05,-0.999999861484404,True,anti-mu
92,0.008191666666666668,0.004275,5.0,-0.00013749981153585205,-0.0016499977383444935,-0.9999986292996931,True,mu
93,0.004825,-0.0006250000000000001,5.0,-0.0003249999746095522,0.00022499998242187712,-0.9999999218750092,True,anti-mu
94,-0.003241666666666667,-0.002625,5.0,-1.2499999749748682e-05,-0.00019999999598437513,-0.9999999799218757,True,mu
95,0.007925,0.0022583333333333335,5.0,-0.001024999011116634,0.0009374990955823635,-0.999999035235771,True,mu
96,-0.008725000000000002,-0.004491666666666667,5.0,-0.000999998987423645,-0.00101249897481894,0.999998987423413,True,mu
97,0.004258333333333334,-0.005325,5.0,-3.74999872141351e-05,0.0008249997186622535,-0.9999996589845496,True,anti-mu
98,0.006275,-0.007691666666666667,5.0,-0.0009749989332145103,0.0011124987828284951,-0.9999989058611706,True,mu
99,-0.001025,-0.0021583333333333333,5.0,-2.4999998958774576e-05,-0.00028749998804329495,-0.9999999583593775,True,anti-mu
100,0.0009750000000000002,0.0015750000000000002,5.0,-0.00027499979976564054,-0.0011749991444540595,-0.9999992718757951,True,anti-mu
101,0.007475,-0.001675,5.0,-0.0005249997030470909,-0.0009249994767973189,-0.9999994343754798,True,mu
102,-0.005075,-0.002958333333333333,5.0,-0.0001249999694827864,-0.0006874998321891888,-0.9999997558594644,True,mu
103,-0.0023250000000000002,-0.007575000000000001,5.0,-0.00019999999543807165,-7.499999828906256e-05,-0.999999977187501,True,anti-mu
104,0.010975,0.0018250000000000002,5.0,-0.0007999993237508551,-0.0010249991335557862,-0.9999991546885719,True,anti-mu
105,0.005058333333333334,-0.001175,5.0,-0.0008124996495882885,0.00044999980590246924,-0.9999995686721539,True,anti-mu
106,0.004775000000000001,-0.006058333333333333,5.0,-0.0004749999060023048,-0.00041249991839162575,-0.9999998021094341,True,anti-mu
107,-0.0008250000000000001,-0.002925,5.0,-0.0005249999217422641,-0.00014999997764062996,-0.9999998509375334,True,anti-mu
108,0.0018583333333333334,-0.007625,5.0,-0.00021249999096327425,0.00019999999148437558,-0.9999999574218774,True,anti-mu
109,-0.009875000000000002,-0.006008333333333333,5.0,-0.0007249995552018885,-0.0008374994862247569,0.9999993864849397,True,mu
110,0.00017500000000000003,0.013541666666666667,5.0,-0.0007249994736393539,-0.000962499301260852,-0.9999992739851656,True,anti-mu
111,0.00024166666666666664,0.008425000000000002,5.0,-0.0007624997698000649,0.00014999995470705215,-0.9999996980470117,True,mu
112,0.009575000000000002,0.005425,5.0,-0.0005499997181250825,-0.0008499995643753349,-0.9999994875003939,True,anti-mu
113,-0.007175,-0.0006750000000000001,5.0,-0.00019999999499975546,-9.999999750000006e-05,-0.9999999750000008,True,anti-mu
114,0.009608333333333335,-0.008675,5.0,-0.0008124997156033618,0.00019999992998441177,-0.9999996499220584,True,mu
115,0.0062250000000000005,0.005825,5.0,0.0,-0.00047499994641420074,-0.9999998871875191,True,anti-mu
116,0.002075,-0.005741666666666667,5.0,-0.0005999998627032043,-0.00031249992850751154,-0.9999997711719534,True,mu
117,0.0013083333333333334,-0.005475,5.0,-0.00011249998790371296,-0.00044999995158985176,-0.9999998924218926,True,mu
118,-0.0028750000000000004,0.006974999999999999,5.0,-0.00047499992845290146,0.0002749999585781344,0.9999998493750338,True,mu
119,0.002325,0.0012250000000000002,5.0,-0.00014999999826559304,-2.4999999710937513e-05,-0.9999999884375,True,anti-mu
120,-0.0038250000000000003,0.0007250000000000001,5.0,-0.0005999998440000542,0.0003999998960000406,-0.9999997400001014,True,anti-mu
121,0.008691666666666667,-0.0039250000000000005,5.0,-0.0007624997247652064,-0.00037499986461921394,-0.9999996389845702,True,anti-mu
122,0.011474999999999999,0.004841666666666667,5.0,-0.00044999990096505915,-0.0004874998927373402,-0.9999997799219477,True,mu
123,0.0060416666666666665,0.012725000000000002,5.0,-0.00041249970389187755,-0.0011249991923739165,-0.999999282110148,True,anti-mu
124,0.003891666666666667,0.002341666666666667,5.0,-0.0008124997302641819,6.24999792089947e-05,-0.9999996679689154,True,anti-mu
125,-0.007108333333333334,0.000725,5.0,-0.00021249984852184114,-0.0011749991623544115,-0.9999992871101373,True,anti-mu
126,-0.004841666666666667,0.000575,5.0,-0.0005624998097897546,-0.0005999997970782278,-0.9999996617970461,True,anti-mu
127,-0.008225000000000001,0.0007750000000000001,5.0,-0.00042499995683620295,0.00014999998476562736,0.9999998984375156,True,mu
128,-0.0012583333333333333,0.004141666666666668,5.0,-0.0003624999698393282,-0.0001874999844134134,-0.9999999167187604,True,anti-mu
129,-0.001075,-0.004975,5.0,-0.0007249998013050264,-0.0001499999588906419,-0.9999997259376128,True,anti-mu
130,-0.0038250000000000003,0.004441666666666667,5.0,-0.0005749998887281114,0.00023749995405242206,-0.999999806484431,True,anti-mu
131,0.005508333333333334,0.0009750000000000001,5.0,-0.00038749996499380424,-0.00017499998418164288,-0.9999999096093873,True,mu
132,0.002225,-0.011025000000000002,5.0,-0.000124999951171878,0.0008749996582033252,-0.9999996093752289,True,anti-mu
133,7.499999999999998e-05,-0.009208333333333334,5.0,-0.0009499992951450541,0.0007624994343010855,-0.9999992580477005,True,mu
134,-0.007225,0.0015916666666666666,5.0,-0.0014249985210080804,0.00021249977945965315,0.9999989621109907,True,mu
135,0.006541666666666667,-0.000625,5.0,-0.00023749986239241061,0.0010499993915747477,-0.9999994205473786,True,mu
136,0.004675,0.011025000000000002,5.0,-0.0001749998258209207,-0.0013999986065645809,-0.9999990046889862,True,mu
137,-0.0038750000000000004,0.003675,5.0,-0.0009249995938670482,0.0001499999341406684,-0.9999995609377889,True,anti-mu
138,-0.007625,-0.002275,5.0,-4.999998854660069e-05,0.0006749998453828656,-0.9999997709375786,True,mu
139,-0.012041666666666668,0.005875000000000001,5.0,-0.0010624992927462692,0.00044999970043389277,0.9999993342975398,True,mu
140,0.004541666666666667,-0.005808333333333335,5.0,-0.0002624998496371098,0.0010374994059100156,-0.9999994273442415,True,mu
141,-0.003225,0.0031250000000000006,5.0,-0.0005499998258908789,-0.000574999817976649,-0.9999996834376503,True,mu
142,-0.004725,-0.004725,5.0,-9.999999337484411e-05,0.00034999997681250234,0.9999999337500065,True,mu
143,-0.008225000000000001,0.0018750000000000001,5.0,-0.00029999995612528535,-0.00044999993418751454,0.9999998537500322,True,anti-mu
144,-0.001475,-0.0035583333333333335,5.0,-0.0004499996236528858,0.0012124989860165713,-0.9999991636729241,True,anti-mu
145,-0.004608333333333333,0.0034249999999999997,5.0,-1.2499990620819241e-05,0.001224999080772519,0.9999992496102195,True,mu
146,-0.003991666666666667,0.009474999999999999,5.0,-0.0007124992171237389,0.001299998571525792,0.9999989011736862,True,anti-mu
147,0.000775,-0.006124999999999999,5.0,-0.0010749991688923106,0.0006249995167974357,-0.9999992268758969,True,mu
148,0.007125,-0.00017500000000000003,5.0,-0.00039999993187478367,-0.00042499992761720594,0.9999998296875433,True,anti-mu
149,0.004325,-0.010075,5.0,-0.00044999991379623933,0.0004249999185859607,-0.9999998084375546,True,mu
150,0.010141666666666667,-0.008975,5.0,-0.0010624993256176387,0.0003749997619631172,-0.9999993652349795,True,mu
151,-0.010641666666666667,-0.0036249999999999998,5.0,-0.0012874988299523776,0.00039999963646924564,0.9999990911731138,True,mu
152,-0.0034750000000000002,-0.0015416666666666667,5.0,-0.0009749992890886183,0.0007124994805249822,0.9999992708601724,True,mu
153,-0.009725000000000003,0.001425,5.0,-0.00034999980356253957,0.0009999994387504725,0.9999994387504724,True,mu
154,0.0034749999999999994,0.004375,5.0,-0.00017499998151593313,-0.00042499995510938233,0.9999998943750169,True,mu
155,0.012025000000000001,0.005575,5.0,-0.0012499987984391223,-0.0005999994232508314,-0.999999038751386,True,mu
156,0.0039250000000000005,-0.0024916666666666668,5.0,-0.0003749998088382612,0.0009374995221439202,-0.9999994902347649,True,mu
157,0.008575000000000001,-0.002375,5.0,-0.0013249985122762988,0.000699999214032574,-0.9999988771893911,True,mu
158,0.001875,-0.010391666666666667,5.0,-7.499993518966798e-05,0.0013124988658852596,-0.9999991358604952,True,mu
159,-0.0031250000000000006,-0.002858333333333333,5.0,-0.0005749998366187945,0.0004874998615068947,-0.9999997158594958,True,mu
160,0.0014916666666666665,-0.009325000000000002,5.0,-0.0003624999507129631,0.00037499994899415094,-0.9999998639844028,True,anti-mu
161,-0.0043749999999999995,0.0031250000000000006,5.0,-0.0005499997516407172,-0.0007749996500392996,0.9999995484378059,True,mu
162,-0.005691666666666667,0.002525,5.0,-0.0004874999419439944,-2.4999997021484967e-05,-0.9999998808593961,True,mu
163,0.007625,-0.005391666666666667,5.0,-0.0013499987140215277,0.0002874997261491543,-0.9999990474232362,True,mu
164,-0.0026750000000000003,0.013175000000000001,5.0,-0.0005749994190713538,-0.0012999986865957407,-0.999998989689031,True,mu
165,-0.008041666666666667,-0.004808333333333334,5.0,-0.00018749991426796463,-0.0009374995715725594,0.9999995429690633,True,mu
166,0.006675,0.005108333333333334,5.0,-0.00017499996963421516,0.000562499902426783,-0.9999998264844198,True,anti-mu
167,0.0008249999999999999,0.0028750000000000004,5.0,-0.0007749997662891417,4.999998492188173e-05,0.9999996984376364,True,anti-mu
168,-0.004825,-0.007041666666666667,5.0,-2.4999983818663203e-05,0.0011374992637953117,-0.9999993527350035,True,anti-mu
169,0.003675,0.008575,5.0,-0.00042499991367184187,-0.00047499990351565453,-0.9999997968750618,True,anti-mu
170,0.0027416666666666666,-0.010608333333333336,5.0,-0.0005624998441737686,0.00048749986494341557,-0.9999997229688651,True,anti-mu
171,-0.0037250000000000004,0.0050750000000000005,5.0,-0.0013749985901974071,0.0003999995898756307,0.9999989746890768,True,anti-mu
172,0.0042250000000000005,0.010674999999999999,5.0,-0.0013249987954939701,-0.0002499997727346847,-0.9999990909387396,True,mu
173,0.0017250000000000002,-0.0070750000000000006,5.0,-0.0004499998593749943,-0.0006499997968750954,0.9999996875001465,True,mu
174,-0.0011583333333333333,0.006525,5.0,-0.00026249986620011014,-0.0009749995029788962,-0.999999490234765,True,anti-mu
175,-0.004908333333333333,0.008825000000000001,5.0,-0.0004124999276727038,-0.000424999925459004,-0.999999824609421,True,anti-mu
176,0.0032416666666666666,-0.006825,5.0,-6.249993417794548e-05,0.001449998472857881,-0.9999989467985385,True,mu
177,0.011358333333333337,0.005725,5.0,-0.0014874982200777655,0.0004249994914286473,-0.9999988033615229,True,mu
178,0.0007416666666666666,-0.005075,5.0,-0.00131249870551468,-0.0004999995068366674,-0.9999990136733343,True,anti-mu
179,-0.00027500000000000007,-0.0006583333333333334,5.0,-0.00047499988403321147,0.0005124998749046681,-0.9999997558594642,True,anti-mu
180,-0.010791666666666666,0.006675,5.0,-0.0007374997605239193,0.00032499989445122324,0.9999996752345331,True,mu
181,-0.007725,0.006275,5.0,-0.00019999998193709337,-0.0003749999661328169,-0.9999999096875121,True,mu
182,0.0027749999999999997,0.008458333333333333,5.0,-0.000749999670410784,-0.0005624997528370776,-0.9999995605471649,True,anti-mu
183,-0.012225000000000001,0.0028416666666666673,5.0,-0.0008499994771842267,0.0007124995617943497,0.9999993849224426,True,mu
184,-0.003108333333333333,0.008675,5.0,-0.0008124996198814997,0.0005249997543575945,0.9999995321097032,True,anti-mu
185,0.009441666666666668,-0.004875,5.0,-0.001137499235357781,0.0002249998487403869,-0.999999327735053,True,mu
186,0.0020250000000000003,-0.00035833333333333333,5.0,-0.0007999996584382444,-0.0004624998025583947,0.9999995730471486,True,anti-mu
187,-0.002975,0.008041666666666667,5.0,-9.999997230458746e-05,-0.0007374997957855666,-0.9999997230469899,True,mu
188,0.01484166666666667,-0.000925,5.0,-0.0013124988363538974,-0.00022499980050612466,-0.999999113360554,True,mu
189,0.005275000000000001,0.00020833333333333335,5.0,-0.001199999067657109,-0.00033749973779620396,-0.9999992230477802,True,anti-mu
190,-0.004725,-0.00024166666666666672,5.0,-0.0005499998641755876,0.00043749989198083424,-0.9999997530469663,True,anti-mu
191,0.002075,-0.002125,5.0,-0.0010749993734771035,-9.99999417188009e-05,-0.9999994171880096,True,anti-mu
192,-0.0035250000000000004,-0.006625,5.0,-0.000624999821484451,0.0004249998786094269,-0.9999997143751223,True,mu
193,0.008875000000000001,0.008008333333333334,5.0,-0.0005499999147068333,-8.749998643522483e-05,-0.9999998449219109,True,anti-mu
194,-0.0015749999999999998,-0.010175000000000002,5.0,-0.0011999989706259482,-0.0005249995496490168,0.9999991421886036,True,mu
195,-0.008475000000000002,0.00022500000000000005,5.0,-2.4999997461305778e-05,0.000449999954296882,0.9999998984375157,True,mu
196,0.006558333333333333,0.007875000000000002,5.0,-0.00033749983640879206,-0.0009249995515921231,-0.9999995152347273,True,mu
197,0.005391666666666667,-0.003525,5.0,-0.0010874993556286511,4.9999970371120114e-05,-0.9999994074224018,True,mu
198,0.003325,0.003325,5.0,-0.0003999999318748947,-0.000424999927617206,-0.9999998296875435,True,anti-mu
199,-0.002625,-0.0025083333333333333,5.0,-9.999999292986675e-05,0.0003624999743890001,-0.9999999292968825,True,mu
200,-0.0009750000000000002,0.004641666666666666,5.0,-4.9999998808836224e-05,0.00021249999494759138,-0.9999999761718759,True,anti-mu
201,-0.005691666666666667,-0.0027083333333333334,5.0,-0.0013624985735186171,0.00048749948966942097,0.9999989529703941,True,anti-mu
202,0.009158333333333334,0.00042500000000000003,5.0,-0.0014374984784610374,-0.00022499976183436253,-0.9999989414860556,True,anti-mu
203,-0.004825,-0.0016250000000000004,5.0,-0.0007999994200003078,0.0008999993475007094,0.9999992750007882,True,anti-mu
204,-0.013358333333333333,-0.007925000000000001,5.0,-0.001112499243471615,-0.0003499997619728991,0.9999993199225687,True,mu
205,-0.009625000000000002,0.0034249999999999997,5.0,-0.00094999948551644,-0.0004249997698361245,0.99999945843794,True,mu
206,0.001575,-0.0070750000000000006,5.0,-0.0002999996376569225,0.001524998158089275,-0.9999987921896882,True,anti-mu
207,-0.00035833333333333333,0.009375000000000001,5.0,-0.0002124999952132059,0.0,-0.9999999774218755,True,mu
208,0.008375,0.006825000000000001,5.0,-7.499997578841451e-05,0.0007999997417501251,0.9999996771876559,True,mu
209,0.0037583333333333336,-0.008558333333333334,5.0,-0.0011124988484960377,0.000912499055526857,-0.9999989648453571,True,anti-mu
210,-0.0009750000000000002,-0.006458333333333334,5.0,-0.0003999997527189824,0.001037499358668889,-0.9999993817974481,True,mu
211,0.007675,0.001425,5.0,-7.49999757887476e-05,0.0007999997417501249,0.9999996771876561,True,mu
212,-0.0018083333333333335,0.005608333333333333,5.0,-0.0008874991496284397,0.0010624989819291973,0.9999990417201272,True,mu
213,0.0034249999999999997,-0.0017250000000000002,5.0,-0.0002749999892581735,-4.9999998046875146e-05,-0.9999999609375024,True,mu
214,0.003991666666666667,-0.001275,5.0,-0.00046249978348038604,-0.0008499996020276233,-0.999999531797204,True,anti-mu
215,0.0022749999999999997,-0.007725,5.0,-0.0003999997578754134,-0.0010249993795552507,0.9999993946880497,True,anti-mu
216,0.0054083333333333344,0.0058583333333333334,5.0,-0.00036249997617258603,1.249999915950522e-05,-0.9999999342187567,True,mu
217,0.006724999999999999,-0.009575000000000002,5.0,-0.0007999996440000154,0.0004999997775001485,-0.9999995550002969,True,anti-mu
218,0.004725,0.0012083333333333334,5.0,-0.0011749988473086508,-0.0007624992520164002,-0.9999990189858188,True,anti-mu
219,0.005775,0.0061583333333333325,5.0,-0.0002749999818458804,0.00023749998433366027,0.9999999339843816,True,anti-mu
220,-0.006875,0.013875,5.0,-0.0013749981433238687,0.0008999987847212115,0.9999986496902348,True,mu
221,0.0026583333333333333,-0.012875000000000003,5.0,-0.0007874991157660843,-0.0012749985683168648,0.9999988771112663,True,mu
222,-0.0037250000000000004,-0.004275,4.999999999999999,-0.000899999628469095,0.0001249999483984696,-0.9999995871877557,True,mu
223,-0.00919166666666667,0.002425,5.0,-0.0012374987044618093,-0.0007499992147863894,0.999998953048519,True,mu
224,0.0009750000000000001,0.011675,5.0,-2.4999996546926084e-05,0.0005249999274843903,0.9999998618750287,True,anti-mu
225,-0.00027500000000000007,0.010341666666666667,5.0,-0.0003999999154689071,-0.0005124998917210629,-0.9999997886719421,True,anti-mu
226,-0.0053750000000000004,0.001175,5.0,-0.00017499989144575959,-0.001099999317656885,-0.9999993796880774,True,mu
227,0.005425,-0.011291666666666667,5.0,-0.0005999997397030387,0.0007124996909347713,-0.9999995661721571,True,mu
228,0.010375,-0.008808333333333335,5.0,-0.0005499998136446749,0.0006124997924997801,-0.9999996611720472,True,anti-mu
229,0.002725,0.005691666666666667,5.0,-0.0012249990302415359,0.0002874997724185645,0.9999992083603151,True,mu
230,0.0034249999999999997,-0.014458333333333335,5.0,-0.00044999952127833265,0.0013874985240130973,-0.9999989361735726,True,anti-mu
